reviewId,content,score
c0677f16-dc91-4536-85b6-270ec8087d41,Good,5
362d2ff6-e06b-44e4-834b-ae838056318f,"There's an exploit where you don't pay the subscription but still set member benefits,",4
7ebb8539-ef43-4b31-8cdb-7279ad97e6bf,Love it!!!,5
3a1b670e-5df0-410e-a571-d05ef2e21bd9,This service is going downhill fast will be deleting this asap,1
9c2b1f3f-1a95-45f3-be1a-48ddcce3058b,Am using 2 devices at a time and it says too many screens change to a new plan ..,1
97190ad6-8a4a-4ec8-8dcb-95a2cf18040f,good,5
7e1fb5d0-6c80-437c-ae2c-93775b78b598,Nice,5
17c9ee7d-bbcf-4c48-9951-f35fa0234ed0,Very very very good,5
dd1754de-92fe-401e-aa44-b19461943d99,I like it it's pretty good but I don't like that the price raises and the quality lowers and I would like it if there was a poll for which show or movie to add lose and to keep so please update it so we can do that I think it would be helpful,3
9c88f576-7b47-427d-825c-b24115c4aae8,"I Know it's a great app for us to watch movies, anime, web serie etc. in the world.But in Bangladeshi server we can't see Many great full movies, show etc. In Hindi dubbed Mainly anime like attack on Titan, Naruto, Naruto Shippuden, without this we can't see 90% show in Hindi dubbed. That's way we can't enjoy this . So if you want to grow this in our country must add Hindi dubbed",1
ca4f93a6-e1eb-471b-b2e0-85d3fc431e84,This is not free why 😡,1
aadb8395-fb49-4b1b-aa60-1a4c68dfbf40,I love it,5
d118ba88-7c03-455a-8e27-f3a8525660cb,Totally flop application,1
1299aa13-23f3-4af7-aa6e-dce3c288d859,Just love this damn app🥰,5
7dc763f3-af9b-4910-82bf-647d7ec96a28,"It's useful but data moves like a wind ,I mean it takes more data",5
f5f447c1-5de4-48d3-9359-767de61b5b59,Perfekt,5
97ba1282-b7d8-4d89-b26e-558665785116,Perfekt,5
192d0200-d35a-471b-8e87-d563bda2e1b3,Good night,4
d658f82e-5736-475b-af16-90227fdd038f,"Do not bother trying to use the travelling option with Netflix, I work away from home and Netflix want we to have another account, so what happens when my work moves as I am in the Armed forces i move often from base to base, use Nowtv it might cost a little more but at least you'll be able to watch what you pay for. NETFLIX PLEASE SORG THUS OUT.",1
5cc9d929-b804-4f9a-b9cb-80f015561da6,It won't let me un-instal the app.,1
5e51eea1-c689-4755-84f4-eafc52249b76,please add Harry Potter icons to this other wise Netflix is amazing💗,4
f669982e-fe4b-4f23-964d-da258c7aa8a7,Lunch 1 year plan,1
5263a577-be7c-4082-a691-a9bec3957392,I ENJOY WATCHING MOVIES DO NOT JUDGE ME..,5
5ab39e10-38f8-4b67-b3ba-154f1f3c11c6,"I love Netflix, so many great choices. I only wish there were more newer movies. 10.3.23 Add the continue watching back again, please",5
a2aaa969-1515-45f5-9ed1-0b7e0fc897b9,"It a great app with minor glitches but very useful if you want to see action, romance, ect would really recommend it to everyone",5
33058de7-6c1a-4ef4-bfd9-a20a86610a22,I am very disappointed in you guys each time try to sign in it keeps telling me that my phone number or email account is invalid even when I try to create a new account,1
388db543-9d6f-4965-9b60-c3c8cc6f353b,Nice app,5
bcff7163-7813-4a33-aba8-02d46347b617,good move,3
026985eb-3f17-4d6c-957e-5954134b6586,Very nice app to watch movie.,5
3d6e432e-2225-4d15-b5b4-20076436d237,Clueless and boring movies,1
a1ef2875-b311-454d-923a-3d1889fb2fba,Its great,5
f62d40d8-9df9-4686-aab0-44b6fd04d09a,I love ❤️ 😍 it,5
4e3e96ba-545e-4bde-a8f9-2683fc8ddde5,Worst and they are taking the money automatically,1
cf1ee888-c529-4655-9bb3-c455e572df50,Please I want Lucifer Language Hindi pls pls🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🏿🙏🙏🙏🙏🙏🙏🙏🏼🙏🙏🙏🙏🙏🏻🙏🙏🙏🙏🙏,5
7051b1e4-dacb-4f56-a3c4-c8a11a11f833,It's very good,1
918a7844-b31f-413c-af2a-c06607aa42ae,It's good,5
a262c2a1-3e54-4655-b999-3f52011eddbb,"""Screen Limit Reached"" When nobody is using my account. Great job on this. Can't use the app I'm paying for.",1
6c6da30d-66bc-4d8d-8624-81820557b16b,95% trash may be one good movie every year with premium suscription.,2
9f1e8f2a-8f81-4a7f-8c3e-12777459825c,"My Netflix app has refused to open for some days now, I had to uninstall and install and it's still the same thing",1
1d18b218-49e3-4bd4-aad3-ffff1daa0173,Best aap for who see every time movies 🎬 🎞 🎥 🎦 📽,5
f41579ef-eb68-4f30-85e2-ae0cc6602ea6,The best app so far ❤️❤️❤️,5
7dfaa4c2-a02b-4e90-8a19-01fd5a7b62e3,"Dumb asf. Really have to be in the same household to use it? Dumbest update since the amy Schumer stand up ""comedy"" special.",1
a6f0087f-cd3c-4b21-96db-554d8b0eebac,it is entertaining,5
595158f5-fdd4-46bc-b2c7-53688d9fc2b4,The audio keeps offsetting with the video,1
07fd1c36-40d9-4f99-a623-3849849cca04,"I can't select sd card for downloading, in app settings option is available but when go to change location and select sd card option, its automatically changes to internal memory again.",1
5545899f-5e9a-45ff-be30-21118c856c3d,They should add anime in hindi language or at least English,5
64b8cbf1-c0c7-46ab-9264-0995b81840f0,Good,4
98a854bd-232a-46c7-89d5-c41790efc462,Netflix audio all languages are there not Tamil language not there ya . WASTE MONEY 💵💰,1
ed5df043-7890-42ce-b1c7-8465cd00f733,Kuldeepgoya,3
81f018b3-d6e9-4df4-86a3-90b2e0e2d3c4,It's good experience for me,1
85f11b39-08cf-421c-a582-e968a1e5da3b,Netflix isn't responding! It's been 20 min but it's not opening!.... please do smthing bout it! Otherwise my money will be wasted if it doesn't open!,1
0ac79e1b-1064-4be5-9c33-4fba4ed57062,They removed the video speed option and the lock option too.,1
0f910ad4-e7de-4a50-9090-383b1c18bc0d,"Love most of the originals they release, but I had to cancel my subscription, due to financial problems, but upon launching the app to make sure, they automatically reopened my account at the premium when I never chose a plan because I wasn't interested in renewing it. So they basically stole $20 from me and lost a customer. But I suppose I shouldn't be surprised, corporate greed",1
ce551f97-46fb-4453-9977-2850c94bc3f1,Great experience,5
ed5852bb-5c3a-4acf-98d2-4959ff19e338,most stupidest app i've ever downloaded,1
f66af9ff-8860-43b2-b03a-8540629a6761,Poor loading loading no in Hindi,1
f8f8a574-87d4-4216-8954-af45e0ae7d01,Never installed this app...don't know how it's on here???,1
5a03ab4d-be96-4a68-9d3d-e61b49eb771a,So good you can watch moveis😎 Great,5
d7a6e6c8-5922-427f-acb2-501fe557440c,Reset password karne ka bahut taklif ata hai,1
62168f33-9641-415e-992d-f67b75608a47,Good but add Steven universe back pls,4
f344a537-f37e-4366-99f7-7229533325bf,Good for portable use,5
bb6a7a65-bf81-402f-b34b-857c68e0516d,I like this app,5
f09a23cb-8ec3-40ad-9bc0-3cc05c4dc9ef,Gives me heightened excitement,5
1c1e99e9-afda-4a99-9477-754c376fc7b4,Good,4
6bf39d9d-18eb-4578-af54-c94ac11abc69,Bakbaash app,1
999b0b34-af36-456e-bb84-79a5f412fa7a,Netflix forever !!!!,5
ccc8771c-32b3-4c2e-a8bc-e4ec57379b31,Force to use,1
bcd47a7a-851b-44de-8e3d-2a903067d646,It is a 3 star for me because they took off season 1 and 2 of garfield,3
0beeda8e-d126-46b0-86bc-bc326baf1a8e,that's why I only give one star king ina scam I'm sorry my 249 you're stupid netflix come back my 249 pesos,1
8bcaaf71-b898-4d87-9164-44975c26151d,Netflix you s*! U keep cancelling shows that r good we all need to cancel U!!!!!!!! Good for nothing &*%@$!!!,1
402a1cec-3518-40c3-afec-9306575c8178,Clear movie,5
8c047ac9-27ed-45a8-b7af-4f21ff0fef2c,This is worst application . Everytime 5.8 error and 5.10 error Very bad developer team,1
8439f051-44fa-4608-b737-bfa8c8db65bc,Awesome,5
fe532b28-d42f-4294-9a54-1633354ff769,Nice,1
974c0977-d207-4d55-a6d0-41bec1790532,"V,. Good",5
bd935ddc-d1d5-406e-8168-0019485ff9d5,Nice,4
741edc65-d71b-46e2-9a9d-da72d6a17061,it hase alote of movies to choose and one that i have not seen before its good,4
380945ed-f5c0-4294-b357-37190af29499,It's got some good movies like the fast and the furious but that nowhere movie really stupid and that's there top 10 good movies that should mean something to y'all there worst movie is there top 10 smh bye Netflix all theses apps but yet only limited on what to watch and that's only up to Netflix themselves Iam going find out how to make an app that'll let you watch anything and everything well not everything just the good movies Iam not putting no bad acting movies etc no bad movies on my app,3
17e6bb3c-fb48-417c-a289-ebcfeb98d6f1,Very expensive,1
c85e1cf8-2e40-4e72-9a80-433385f1d65e,I think everyone lives this now who doesn't have it I certainly do,5
81ce9ae0-2ea8-4bc3-b437-430cd1b70e7e,Movei,5
733eeb11-f32a-4f7f-b21a-6fd0da12f195,"Constantly have to uninstall it from my TV just to watch it, just won't load always errors been happening for months now",1
38a5bfda-291e-4311-a771-fb481c24aeed,One too many checks and email confirmations on household devices. Pathetic!,1
108d4ab1-9c92-4744-ae96-3ad585636f35,It's really good application,5
adc474ce-39db-4cde-b034-3ac4595ccad7,i love this application ❤️❤️❤️👍👍👍,5
8c5efc60-21b2-4bee-954a-5253ea594193,I like the app but it may not work on my phone but how can I get to my feverishly movies,2
cbca839a-c70e-4680-aebf-9cafd319944d,I like the UI of this app. It's clean & easy to browse. Its consumes less data if I watch at 480p resolution. Thing which I don't like is when I sign up or sign in it redirects to browser. All this process should happen only inside app.,4
3d98db5a-c111-4413-aed1-af77f395edef,👍🏻👍🏻,5
2c22c2ee-f0a1-48bd-82a8-3278f247062d,The battery drain is just insane. Its unusable.,4
9706cdd8-670d-4288-ba25-46f0f6047e4f,"episodes now take a long time to buffer and sometimes skips and freezes whilst audio is on background. Also,there isn't alot of interesting movies and series to watch on here now its kind of getting stale and boring. Might be unsubscribing soon.",2
e3e4bc88-068f-40b4-90d6-31fe13be8d9c,Worst platform in ott waste chatha editing movies waste ott platform,1
72424e0e-2d36-42dd-9d35-0718ea75cc15,"Netflix is the best,but can you guys please send more one-piece seasons.",5
3689f184-f404-425f-b142-ac8922e7830f,At least it doesn't need money,5
8be67b3e-3713-4896-97b1-bcf0a07da953,A default come in my Netflix account while verification is when I add my phone number a extra disiet zero automatically add before my phone number so I can't verify it and I loss my 150 in the Netflix,1
a8bff290-3061-45be-a1af-8ff4b14f6a7c,"Hello good morning please am here to complain about this app, when I subscribe it it's on the 6th September last month and my subscription is not yet expired and now the app is not working even his give me problem 😡",4
a0c9b787-2fcc-4404-98d3-d211a853974b,always canceling good shows,1
c94372b2-a5c3-4296-8d15-e693afa6e278,I put the password my uncle gave whole fam it's not wrking for meh,5
261f3d3f-637a-4a60-8e4d-7e558f8372ed,So,1
39cd0f66-59f2-4f95-aea4-daea6024a5a6,Great movie app but you guys need to switch out movies quicker.,5
3ee8ba7f-1b2e-4e41-92c1-0b6525bad726,"I am allready pay amount Rs. 199-/ but still not working, again n again showing msg add the payment add the payment, to much hight , of you need payment screenshot so I am sending you personally.",1
108ccee3-8d92-4fc5-97e6-e9a7201df160,Very bad experience,1
fa1177a4-e2d1-4a3f-a4ec-5b1d13c73e9d,Nice,5
c1bb61ea-fd27-4f2b-a922-c6b55e72ef69,"Honestly, I thought having the highest plan would give me HD/4k video quality when watching as it states in the plan. No surprise that I'm still getting sub par video quality. It's not even 720p. What a waste of money",1
2a5cf425-4056-4d86-9d83-ef442dfaa151,The errors in the app are getting annoying. Device error and playback error. The app tells me to restart. I do and I lose all my downloaded files twice. And then I'm not able to watch a particular set of episodes because it can't be downloaded more than once. I love Netflix but please fix these things.,5
aa1de4b2-7e3e-4010-879b-1b7d99c52be6,Best entertainment,5
46d9e4a8-5376-44f8-83d1-9d73cec02daa,Sometimes it closes out of glitches but other than that it's my main movie/show app,5
62c59958-4d6e-4b25-9371-82fd81472777,Netflix is just awesome 😍❤️,5
07a49105-5674-4645-89e4-59e49be018f5,Very nice,5
361390c3-1fd3-437d-b82e-de46ca8a1bb7,Thid app is giving me ptoblems with the subtittles...they are displayed in another language I dont know....every time I choose English but ehen I watch it's another language..can you please help me reset the subtittles to english? PLEASE!!,1
d057327d-3608-42f1-95cd-8aab68089b35,Hindu virodhi app🤬🤬🤬🤬🤬#boycootnetflix #netflixmurdabad #boycoothinduvirodhiapp,1
5aa770de-e31b-406e-a5e4-a47f459e3e72,"Awesome I can't wait to see, ""Netflix"".",5
d736d948-3e6a-4d1a-8052-74a0ec4f28a0,Paid sharing is a joke.,1
4e24502e-7606-4468-ba59-5220a7bbe61b,Just updated the app and it has been crashing constantly.,2
b5f729ed-5004-4d9a-b0ed-6504447644a3,"WHAT ARROGANCE!!! INFORM WHAT IS UPDATED!! YOU'RE DISRESPECTING!!""""PAYING'""!! CLIENTES!!!",1
ad909c22-cdde-4d7e-819c-dc63a8a8a43d,"Brightness control doesn't work in Google pixel 7. The moment I tap play, the brightness goes to maximum and I can't watch it in a dark room",2
903564b7-dd83-431e-96d7-e9492648a4b4,Just an awesome experience with quality content and without any ads and glitches.,5
8a1869e6-d378-4466-ad63-a9ba7f24427a,Why can't movies not download,2
462bd8ba-eff3-4e78-b280-3e40042f2fa7,So entertaining,5
31f984f5-fd40-4677-8e26-7c04a5a069b8,Great,5
0ff3108d-4562-4213-bfcb-77751ec2d302,Nice app,5
dda69ed2-c8a0-43d3-8564-9ad48f09517c,a lot of series and not movies bud its good,5
d0084c54-7695-4cd7-b5d6-183c877db45e,0UTSTANDING!,5
4898e07d-f055-4f3d-adbb-8ab687c4b192,Awesome,5
b07ea1ba-413b-4d04-b887-3adb0d347739,Good,5
5655e733-28f3-4e05-9f44-578d55897962,The app is horrible...It keeps restarting again and again....worst app.,3
01c25164-af3b-49e3-8934-7cfcba53c3d7,Excellent,5
926751db-7c3b-4f16-a29f-7e0fd1868a1d,Porque bajaron a Dora de las series infantiles?,3
460026b3-0d8a-4311-a171-c514f3b7cd80,"i have been using Netflix for past 3 years now, and it stands above all",5
2539b8b0-4014-4626-b688-98e0a6538b15,I'm just getting set up so I can watch Netflix on my TV,5
73a7707f-d30a-4b24-bddc-12c6070c8a45,Perfecto apps to movie family,5
5a684b43-8212-4f20-ba22-9018621de778,Very good,3
b40e7efe-4675-4bc2-b515-53b7535da80c,Love,5
357f4e7b-7fd4-4e47-aead-3dbb5e22d914,My hatred for commercials makes Netflix a great value.,4
33c79632-b0d7-4eb3-8934-cac2cb60a7dc,Fun e,5
913f299a-fd31-4779-a734-2662af889378,No issues with the app,5
07a7a4d2-5cbe-4eba-8ca0-3a99d1d82490,Need new series and keek continiung the one availabl,3
43444840-823f-4610-9323-8cd9dc879881,Ope,5
e49dc210-96fd-4d6c-a308-2616dbdfaee6,Keeps stoping and dose not let you watch it on lgk7,1
86a7a3c8-ff29-4892-a404-a96dadef69cc,Love Netflix,5
23e4fd22-0967-4d7a-b031-b795c364b8cd,Satisfied,5
5034ab7f-f751-40ef-bfad-efa77f05ec7d,' off,5
73b7dea6-0fbe-4cb0-86e5-b11412e0ef87,My family has had netflix for awhile and we loved it. I'm now in college staying out of the city and I can't access the account anymore. This is highly frustrating and I regret to say that I do not like this new update due to the issue I am facing.,2
aa64033c-f2b3-4c51-a2d2-29c7e809f78d,One of the best app experiences I have ever had,5
bbedde08-30d9-4222-be5f-552e9851069f,Trbaik dr ladang... better than astro,4
bd922a4c-ff9d-4b98-98fd-c252518a2e22,i want transformer,5
c28b5c47-7901-4292-aace-a95e78ac4bc7,Good ...................................................,5
bb50a44d-2b98-4c05-a3ff-84f286028048,Best movie app,5
73aecb5d-4c2a-4e7f-b383-9a6b82a26757,Netflix is awesome DawnMarie,5
f9bb1137-4a25-40e2-8f56-e1ee12177301,Tiktok lit Google cast,5
044cd9e3-ed94-485f-8ffd-68087a4e9b55,Thank You ❤️ Y'all Help ☺️,5
04c54f6d-b501-40f4-b984-2b816113dfd8,OoolalaOct,5
8da6f3b8-212b-427c-9c95-b13a11797d17,Perfect 💗,5
1e0c1e38-30d7-4391-8d3d-dd6a155de0db,"Very boring, never anything good on it. And any time they do have something good on it, they take it away. The app is just useless",1
2d472dd8-52d0-4151-8c32-106b495bd6e7,The best show-movie app watch all kinds of great shows an movies u like-love I really really love this App the best,5
b4d65e0e-669c-45ea-88b4-3712e207feda,I hope to joining this app alwyas. I also thank you for giving a chance,5
94147a84-52b0-4e6c-aabc-bf90736a51b0,Netflix is full with more interesting movie I love it,5
4ee53b44-e90d-4e89-98c4-c038786af199,Super good,5
3ab74ecd-7d8e-417d-a929-1af1ed9bd08b,Garbage app for garbage people,1
fdb39d8c-6d79-410c-a910-75ce31f306a7,Good af More goodio af,5
ea9bacd2-7ddb-4e4a-99d8-d8f31659091c,"Okay, still it's the same problem. I use Sony Xperia 1 Mark V which has 4K OLED and supports almost every feature of a good panel, but Netflix only detect SD? GOSH",2
f7435362-8844-4ace-b9df-a6ca897965f7,Greedy,1
c91d89a0-77f7-4a05-8755-1049cfe66dbb,It's good though you have to pay for you to watch....,3
6d4ca663-e8e6-46af-8aa5-9e52a0212b2a,There is a problem: ( LGBTQ ),1
28777147-632a-4772-a32f-7e126a721c9d,Waste app my list not loading since last one week,1
36d3bd05-b57b-4e9c-8640-08684b612c91,Love Netflix,5
cba646d6-55d8-4f4c-b732-10fa81da1586,Fast forward on roku works only in 10sec steps. A real pain if you want skip to the second half of a movie ... and ridiculous if you want to see the end of the movie again.,1
466e0bc0-5647-46f0-a3cf-df0b901691d4,Greatest,5
95308784-ef83-4826-bd93-af5c1a297ae9,Please don't remove the free plan...,1
1bc92078-99d4-4826-a470-0bca77a7cc0e,I love it is Awesome from Ryoba Wednesday ps SUB PLEASE 🙏,5
b065eeb5-7c84-4a46-8cb9-b371def3c009,I love it so many movies but not enough there is alot but it is all ild movies and i want new movie and like spiderman var vrome home and that stuff,5
79c21aac-aa62-47fd-a84f-e0b641fe994f,5 XR 555 5,5
6539f7c5-4703-4dfa-9f3c-b407eaf78826,"As predicted, they have made their service unusable when I travel. I'm visiting my parents and wanted to use Netflix, but the service that promised I'd have a work around isn't working. There is no ""I'm traveling"" button available. After 30 minutes of messing around, I just ended up switching my home network to my parents' network. Hopefully Netflix doesn't make it miserable for me to change it back when I get home, but I don't have high hopes.",1
62575ec7-13d3-4420-bf33-30270e1150d4,"Very poor, keeps freezing",2
cf910884-a155-44b4-8d93-49c5c68ed997,I like,5
cc188f4f-368c-40cf-a642-92c5dbe495d4,Love the movies but there are not alot of new movie,5
bbed8343-44c9-48b9-86ee-72379adb43ad,"The mobile games part is becoming very annoying... Previously the app has always been great. Now half of it is filled by games I will NEVER use. There's no option to remove these from the homesceen, so we just have worsening UX and functionality for people not interested in the games. Given the content is also decreasing in quality, I think I'll cancel my plan if things don't change.",2
5d966700-8cb0-45f6-a6bf-e0e2b5bb73ab,It doesn't show any of the series i search for its just not working at all,1
034bc7a8-8768-4889-8e85-d68b32595913,Keep getting french language. When I change back to English it keeps reverting back to french. So I can't understand anything,1
d4574abf-3726-4761-b527-f3c5a386f96d,1. Thumbnails don't load for many titles 2. Brightness can't be decreased below a certain point which makes it impossible to watch at night 3. Seeking is super slow,1
dcef6c83-e1da-4c93-b1fe-fdd756ef1baa,It is the best streaming app for my granddaughter now her eyes are glued to the TV and doesn't seem to disturb me any more,5
cb61a801-0192-451c-8715-b6614fe7e178,Did not work,1
946f6acb-744b-4e2d-ae20-89b7c6dfeacc,this app is so good it has a wide variaty of movies to pick from,5
a0f4462f-820f-4658-930d-2b0b567a4fc5,Nice,5
01d1ae58-519b-47bf-b4a7-ac07852e51ad,App bugged so I now can't download any shows.,1
d9e030b3-6a12-40fb-bcab-709fc2dcd657,Movies,5
8dc9e298-027e-47b7-8c06-b6169060c420,It works better,4
3b480fd8-056b-4aa6-bb3c-4440a07c012c,"Lower the brightness option, the lowest brightness is too bright",2
d1f02272-1c14-43d4-8506-6e49d13392e3,it veryb good because they have my favourite show called big bums rule so it a 5 starts for me !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! haha !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! hiiii !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!bye!,5
5fa9b9dd-0987-42dc-8bdd-33e588be7350,Options are limited in my country. Fix the brightness.,1
daec9342-c475-46f0-868e-e22e58dad866,💋💋💋💋💋💋,5
8cfa40ba-6ade-44bc-8357-c000ec34c22f,Latest update is just buffering but not playing anything.,1
b0c5e737-74a6-44c2-b351-e24d3cb230ff,i love it,5
a74bd93b-cb32-4348-a795-62a7c5c999c1,This is not wark,1
fb7cfacb-ca60-44be-a088-c4c2339a28fc,Not working,1
8ff85ca5-a052-4f02-8a65-01f81c8f87bb,Account automatically converted from basic to standard and no support from customer care executive . Finally account deactivated. Never trust in Netflix again.,1
af19a531-06c5-4c4b-b326-af6f5a311f85,I love this because you can watch your favourite but the problem is my favourite show a beyblade burst turbo got deleted and I really want it back it was and it's still my favourite show in the world and I really wanted back on Netflix we can you please bring back beyblade burst Turbo please please please because I'm really sad that it's gone and can you bring some new shows to Netflix like beyblade burst quad strike and more Pokemon please please bring beyblade burst turbo back please🙏🙏🙏,3
8f224bd5-504e-44f3-b42d-0920f7990cf4,acha hai aap,4
280b805e-df74-48d7-aecf-7f9f34fa0124,Bestest,5
887a7af7-956e-4c9d-85a1-858ccecaf4ab,👍👍👍,5
b28148ad-85bb-4898-a7f4-bf5b49217f05,Nice,5
2385620f-961f-48d0-a79a-1495526a74cb,ندا بلوچ,4
37cadcb9-bbeb-4d8f-8c3e-f5db674a28ec,I love it,5
105d7a0a-c706-481c-ba6a-3c371195ff0c,Nice,5
679c8e42-366b-474a-9a38-a2d8be712879,"Worst application, even I'm giving correct password it's showing as wrong",1
27a7699a-9624-48eb-a360-fe5b52d14d65,হজ,5
09ac5d3a-05c7-49ba-9be8-430ef0eef7ff,Super good,4
bd5e8ee4-11f1-43e8-ad4e-b8f18ac58591,Love but I wish they had the summer I turned pretty please tell them xx,4
9b47902d-79ec-41c0-b083-50104edd8b6c,great app,4
f13a31d7-1655-403d-aa4a-4f73fd314a5c,nice but can you please add all the seasons of One Piece and movies😞,5
ba96c84a-c344-4289-aad8-63d96eb2dc1f,Brilliant,5
9ac283a0-f3b2-46cf-a671-ecb7b180712f,I Love it 😍,5
3a541d65-c907-4836-928b-601d8725398d,Netflix is a wonderful app for movies i personally enjoy this app,5
ebc672df-bcb7-4d91-ac21-3752c01a5c84,"swear to the heavens Netlfix, if you don't let me watch Netflix at my mother's house because I logged into my account at my dads since they have divorced one another and all my rations are on my account at my dads we will have problems I will send an army and we will ride at dawn....(only jokes but you still suck)",2
94f12a13-694e-469d-b1a0-af5820fea94e,Everything is good.,5
29539999-62d5-44b4-82b6-45d75e422fcb,அருமை வாழ்த்துக்கள்...,5
087d7e8f-2c4e-49cd-8742-fbcc4533e2d2,Good,5
54d60770-45af-4194-9b4f-a2839aa3c168,Good app,5
ff7a7305-3813-440d-bd50-4d8cb735918d,"Red,",3
43fc25da-ea54-4cec-a93b-ace12b51e921,I can't watch anything on my lap shows error even after reinstalling and trying several times please due fix my error,5
96e5bfba-5d60-45bd-8bb0-aa96afef0ca3,Good,5
76e89242-41f4-4548-9682-3ba23ca1af07,Netflix summary view does not display the language of the movie but the title is in English. Is it so difficult to let the subscribers know the language of the movie without actually playing the movie. Also need more descriptive synopsis and IMDb or Rotten tomatoes ratings so I don't watste my time.,2
2f8e1e0f-86db-43a9-8e5a-4eb9576d3304,why are you forcing this app on me.. it will not uninstall,1
9a798cbc-e7ea-48f6-844c-5299724290c0,"Very good ,but could do with latest films",5
17ba668d-8d06-44d0-9e8e-171a353ab1d1,The experience I got was worst as the audio and video is bad,1
74c2ae53-5dac-49d3-9feb-0e82975db0f4,okcc,5
9c2635af-5765-4b38-9b68-03f8d9f3fcdd,Shows that have people speaking in foreign languages aren't translated. It simply says (speaks in foreign language) and you miss a good chunk of the show.,3
52b6e07b-5385-4614-9da0-66412d5f239c,"Keeps signing me out and when I try resigning in, it says incorrect password and it's so frustrating even after updating the app.😠😡",1
6714e99b-9072-4a18-a793-653a016f9a62,Excellent,5
fa0a036b-6262-4657-943f-498165ca2359,Hd film watching everyone on this aap Thanks Good Clearly Good sound,4
401de302-925c-468f-9388-8f0ee2a1673f,Why directly deducted in gcash,1
126ffdd3-a192-4e4b-9fc2-79161c3973d0,It is good try it and u will enjoy it,5
d32e01ec-6e52-414d-a6e6-c41de6f5a8f0,Very useful ❤️❤️,4
f043b044-b67f-439a-8bd8-0ed9633595fb,it the best it makes my happy im glad netflix is a thing!!! bye!! Xxxx,5
ea50711e-4dcd-4d95-829f-dbfc7a879abe,Expensive,1
49f7fd3c-c574-4c31-a2f7-22c666378d5d,Watching videos,5
fa7afa8e-4029-48e7-8d75-73a03ac6a21e,It's buffing all the the time on movies I want to watch,1
bd834ed3-089a-4b33-80bf-3d75d10910b1,Very nice,5
9d0b96cd-3d87-487f-8225-d83fc9ede069,"Bloatware in my phone, and cannot uninstall.",1
648fcbbd-fba8-4023-a282-b7aa8925217e,Unwanted application unable to uninstall. Only disable don't have right to mobile owners for uninstall.,1
0c88e2ac-bb1f-479b-b75c-c90ffd0032d0,"Horrible. At least twice a week, I have to reset my t.v and sign back in to Netflix. Not sure why it kicks off but I'm canceling!",1
d09dedb1-db4b-4225-b133-7c71c47fab96,Be even better if you had a listen only screen off option for the stand up comic vids. (Three stars to get your attention),3
6c6ffe6b-f63a-4414-b90a-a4552d8adf75,murd,5
cf67185e-85c2-4f5a-ac5d-8281b1934559,Fantastic,5
ce4f5ccb-6a74-48f4-a8b3-ecb17243e85e,They revoked my free version since I fell into a financial ditch. And I've been a loyal customer. This is a stupid app. Go to sites such as goojara.to for all your entertainment needs and it is completely free. There are torrent sites where you can get all your entertainment needs with no additional cost. So kindly think of this before paying for FREE entertainment 😪😪😪,1
9031dc58-9d23-424d-a020-a0ccf25b0d73,brightness thing sucks,3
274753ad-7278-4d94-ad80-3da381e679f6,You need to add more good movies,4
e129059b-4e3f-48b8-8ce0-80ecb5a89856,Good,5
368c3d9d-54e8-4efa-ae7b-98cdb4c377ba,Love netflix loads of choice of programmes and movies as never anything on tv,5
e2621c2d-3545-4fec-8515-8b71a871f36b,Good,5
91da5837-de4c-4018-a071-f2976472833d,This app is good for networking,3
6dcafcf5-4ba2-48f5-8c11-e83dccb6c0cf,"Terrible movie killed the mom off too early. The meg 2 is the suicide of the meg franchise, do better.",1
c716ffba-55fb-4d07-ac00-195f58e72a6f,It' was so beautiful i love you plenty of things today and goku and ko full match roman vs sami and ko full match roman it was somuch my darling sister and exciting thanks for checking on us thankfully,5
592f1669-6b0c-4a17-922a-5d27fe5bc58c,Good Movies,5
0d791397-f0df-4897-9a6b-73f2ee1e0cfb,Netflix if you are reading this I just wanted to say hi and thank you for the shows you give us and because of that can you put The owl house on Netflix through November 1st to November 30th because in November its me and my sisters birthday and if you are reading this thank you if you do this.,5
8a5a976b-b85a-43e5-a43a-73b71b7dcbce,Good site to watch all kinds of movie and series,4
1b78a773-622d-4370-a9e8-344bab64c14a,Very good,5
d34a369e-11d4-4c98-99ee-322def1b66dc,I'm fall asleep on the movie 🍿,5
9d0777ff-bd1d-4c96-a931-8576e2f07038,Love watch movie,5
3af4b906-0ae4-4fbd-9ada-275e59edfc08,Waste this appa,1
